id_media,code,nom,pays_code,pays_nom,langue,type_media,support,periodicite,thematique,couverture,groupe_media,ville,url,priorite_rp,actif,notes,source_liste
MED-PT-0024,SICN,SIC Notícias,PT,Portugal,pt,TV,TV,Continu,Généraliste,Nationale,Impresa (MFE actionnaire 2026),Lisbonne,https://sicnoticias.pt,1,true,Chaîne d'info ; portée hebdo SIC+SICN ~60 % (DNR 2026).,SEED
MED-PT-0025,SABADO,Sábado,PT,Portugal,pt,Print,Print,Hebdomadaire,Généraliste,Nationale,Medialivre,Lisbonne,https://www.sabado.pt,2,true,News magazine populaire.,SEED
MED-PT-0026,TSF,TSF,PT,Portugal,pt,Radio,Radio,Continu,Généraliste,Nationale,Global Media Group,Lisbonne,https://www.tsf.pt,2,true,Radio d'information de référence.,SEED
MED-PT-0027,TVI,TVI,PT,Portugal,pt,TV,TV,Continu,Généraliste,Nationale,Media Capital,Queluz de Baixo,https://tvi.iol.pt,1,true,Chaîne privée généraliste.,SEED
MED-PT-0028,VISAO,Visão,PT,Portugal,pt,Print,Print,Hebdomadaire,Généraliste,Nationale,Trust in News,Lisbonne,https://visao.pt,2,true,News magazine.,SEED
MED-PT-0029,OBSOBSERVATORIO,(OBS*) Observatório,PT,Portugal,pt,Web,Online,Trimestral,Informação Especializada,Nationale,Obercom - Observatório da Comunicação,Lisboa,http://obs.obercom.pt/index.php/obs,3,true,ERC PP 123483 · Online · Nacional,ERC
MED-PT-0030,REPRADIOESPERANCAPOPULAR,(REP) Rádio Esperança Popular,PT,Portugal,pt,Radio,Web,Continu,Radiofónico,Régionale,Orlando Manuel Leite Cruz,Pedroso,https://xn--radioesperanapopular-f1b.my.canva.site/rep,3,true,ERC SPDEI 700157 · Porto,ERC
MED-PT-0031,AGUIARDABEIRA,+Aguiar da Beira,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,"Pinto & Gonçalves Mais Comunicação E Eventos, Lda",Aguiar da Beira,https://www.maisaguiardabeira.pt,3,true,ERC PP 125905 · Papel/Online · Regional,ERC
MED-PT-0032,DIGITALDECOPROTESTE,+DIGITAL DECO PROTeste,PT,Portugal,pt,Print,Papel/Online,Bimestral,Informação Especializada,Nationale,"Deco Proteste, Editores, Lda.",Lisboa,http://www.deco.proteste.pt,3,true,ERC PP 127973 · Papel/Online · Nacional,ERC
MED-PT-0033,M,+M,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Especializada,Nationale,"Swipe News, S.A.",Lisboa,https://eco.sapo.pt/mais-m,3,true,ERC PP 127867 · Online · Nacional,ERC
MED-PT-0034,00SRFM,00's RFM,PT,Portugal,pt,Radio,Web,Continu,Radiofónico,Régionale,"Rádio Renascença, Lda.",Lisboa,https://rfm.sapo.pt/ouvir-emissao-rfm-00´s,3,true,ERC SPDEI 700229 · Lisboa,ERC
MED-PT-0035,100MAIORESEMPRESASDOSACORES,100 Maiores Empresas dos Açores,PT,Portugal,pt,Print,Papel,Anual,Informação Especializada,Régionale,"Açormédia - Comunicação Multimédia e Edição de Publicações, S.A.",Ponta Delgada,,3,true,ERC PP 119723 · Papel · Regional,ERC
MED-PT-0036,1000MAIORESEMPRESAS,1000 Maiores Empresas,PT,Portugal,pt,Print,Papel/Online,Anual,Informação Especializada,Nationale,Artur José Machado Bacelar,Maia,http://www.1000maiores.pt,3,true,ERC PP 127976 · Papel/Online · Nacional,ERC
MED-PT-0037,102FMRADIO,102FM Rádio,PT,Portugal,pt,Radio,Radio,Continu,Généraliste,Régionale,"Hora H - Agência Global de Comunicação, Unipessoal, Lda",Peniche,,3,true,ERC OR 423316,ERC
MED-PT-0038,1054FM,105.4 FM,PT,Portugal,pt,Radio,Radio,Continu,Généraliste,Régionale,"R.J.TV. -Rádio, Jornais e Televisão, Meios, Comunicação e Audiovisuais, Lda",Manique,,3,true,ERC OR 423214,ERC
MED-PT-0039,11,11,PT,Portugal,pt,TV,TV,Continu,Temático - Desporto,Nationale,"C11 - Multimédia, Unipessoal, Lda.",Cruz Quebrada,,3,true,ERC OT 523416 · Nacional,ERC
MED-PT-0040,1820REVISTADECIENCIAPOLITICA,1820 - Revista de Ciência Política,PT,Portugal,pt,Print,Papel,Semestral,Informação Especializada,Nationale,"COFAC - Cooperativa de Formação e Animação Cultural, CRL",Lisboa,https://www.ulp.pt,3,true,ERC PP 127252 · Papel · Nacional,ERC
MED-PT-0041,21TVCANALDEINFORMACAOEENTRET,21 TV-Canal de Informação e Entretenimento Regional,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Régionale,Luis Miguel Pereira Veloso Campos,Silveira,https://21tv.sapo.pt/homepage,3,true,ERC PP 127635 · Online · Regional,ERC
MED-PT-0042,24NOTICIAS,24 Notícias,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Nationale,"MadreMedia, Lda.",Lisboa,https://24noticias.sapo.pt,3,true,ERC PP 128177 · Online · Nacional,ERC
MED-PT-0043,24HORAS,24Horas,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Nationale,"Pressco, Lda.",Miraflores,http://www.24horas.pt,3,true,ERC PP 128117 · Online · Nacional,ERC
MED-PT-0044,351SPORTS,351 Sports,PT,Portugal,pt,Web,Online,Semanal,Informação Especializada,Nationale,Alberto Henrique Da Silva Seabra,Coimbra,https://351sports.pt,3,true,ERC PP 128167 · Online · Nacional,ERC
MED-PT-0045,41N,41N,PT,Portugal,pt,Web,Online,Semanal,Informação Geral,Régionale,Sérgio Rui Alves Caetano,Vila Nova de Gaia,http://41N.pt,3,true,ERC PP 128233 · Online · Regional,ERC
MED-PT-0046,4GNEWS,4gnews,PT,Portugal,pt,Web,Online,Diária,Informação Especializada,Nationale,"7 Graus, Lda.",Leça do Balio,https://www.4gnews.pt,3,true,ERC PP 127440 · Online · Nacional,ERC
MED-PT-0047,7MARGENS,7 Margens,PT,Portugal,pt,Web,Online,Diária,Informação Especializada,Nationale,Associação Porta 18,Lisboa,https://setemargens.com,3,true,ERC PP 127245 · Online · Nacional,ERC
MED-PT-0048,80SRFMOITENTAS,80's RFM (Oitenta's),PT,Portugal,pt,Radio,Web,Continu,Radiofónico,Régionale,"Rádio Renascença, Lda.",Lisboa,https://rfm.sapo.pt/emissao80s,3,true,ERC SPDEI 700116 · Lisboa,ERC
MED-PT-0049,9SECULOSREVISTADELUSOFONIA,9 Séculos - Revista de Lusofonia,PT,Portugal,pt,Print,Papel,Semestral,Informação Especializada,Nationale,Mário André Pereira Veríssimo,Guimarães,,3,true,ERC PP 127425 · Papel · Nacional,ERC
MED-PT-0050,90SRFM,90's RFM,PT,Portugal,pt,Radio,Web,Continu,Radiofónico,Régionale,"Rádio Renascença, Lda.",Lisboa,https://rfm.sapo.pt/ouvir-emissao-90s-rfm,3,true,ERC SPDEI 700226 · Lisboa,ERC
MED-PT-0051,91FMRADIO,91 FM Rádio,PT,Portugal,pt,Radio,Radio,Continu,Généraliste,Régionale,"ERO - Empresa de Radiodifusão do Oeste, Lda.",Caldas da Rainha,,3,true,ERC OR 423197,ERC
MED-PT-0052,AAURORADOLIMA,A Aurora do Lima,PT,Portugal,pt,Print,Papel/Online,Semanal,Informação Geral,Régionale,"Jornal A Aurora do Lima, Lda.",Viana do Castelo,https://www.auroradolima.com,3,true,ERC PP 104268 · Papel/Online · Regional,ERC
MED-PT-0053,ABATALHA,A Batalha,PT,Portugal,pt,Print,Papel,4 x ano,Doutrinária,Nationale,Centro de Estudos Libertários,Lisboa,,3,true,ERC PP 104981 · Papel · Nacional,ERC
MED-PT-0054,ABOLA,A Bola,PT,Portugal,pt,Print,Papel/Online,Diária,Informação Especializada,Nationale,"Sociedade Vicra Desportiva, SA",Lisboa,https://www.abola.pt,3,true,ERC PP 100918 · Papel/Online · Nacional,ERC
MED-PT-0055,ACABINECULTURAELETRONICAPORT,A Cabine - Cultura Eletrónica Portuguesa,PT,Portugal,pt,Web,Online,Diária,Informação Especializada,Nationale,Daniel Moniz Duque,Alfena,https://acabine.pt,3,true,ERC PP 127136 · Online · Nacional,ERC
MED-PT-0056,ACASADOJOAO,A Casa do João,PT,Portugal,pt,Web,Online,Semestral,Informação Especializada,Nationale,"Editora Trinta - Por - Uma - Linha, Unipessoal Lda.",Porto,https://www.trintaporumalinha.com/revista,3,true,ERC PP 127032 · Online · Nacional,ERC
MED-PT-0057,ACOMARCADEARGANIL,A Comarca de Arganil,PT,Portugal,pt,Print,Papel/Online,Semanal,Informação Geral,Régionale,Santa Casa da Misericórdia de Arganil,Arganil,,3,true,ERC PP 100035 · Papel/Online · Regional,ERC
MED-PT-0058,ACRENCA,A Crença,PT,Portugal,pt,Print,Papel,Mensal,Doutrinária,Régionale,Fábrica da Igreja Paroquial de São  Miguel Arcanjo,Vila Franca do Campo,,3,true,ERC PP 108952 · Papel · Regional,ERC
MED-PT-0059,ACRIANCAEOSSEUSDIREITOS,A Criança e os seus Direitos,PT,Portugal,pt,Print,Papel/Online,Semestral,Informação Especializada,Nationale,Instituto de Apoio à Criança - IAC,Lisboa,https://iacrianca.pt,3,true,ERC PP 127526 · Papel/Online · Nacional,ERC
MED-PT-0060,AFORTEARRONCHES,A Forte Arronches,PT,Portugal,pt,Print,Papel/Online,Bimestral,Informação Especializada,Régionale,Mariana Borges Dias Moreira Galão,Arronches,https://www.afortearronches.pt,3,true,ERC PP 128196 · Papel/Online · Regional,ERC
MED-PT-0061,AGUARDA,A Guarda,PT,Portugal,pt,Print,Papel,Semanal,Informação Geral,Régionale,"Casa Véritas- Editora, Lda.",Guarda,https://www.jornalaguarda.com,3,true,ERC PP 102150 · Papel · Regional,ERC
MED-PT-0062,AIDEIA,A Ideia,PT,Portugal,pt,Print,Papel,Anual,Informação Especializada,Nationale,João Carlos de Oliveira Moreira Freire,Évora,https://www.aideia.no.sapto.pt,3,true,ERC PP 104197 · Papel · Nacional,ERC
MED-PT-0063,AMAGAZINEINVESTLIVEBELONG,A Magazine - Invest. Live. Belong.,PT,Portugal,pt,Print,Papel/Online,Semestral,Informação Especializada,Régionale,"Paraísos Heróicos, Lda",Guia,http://amagazine.pt,3,true,ERC PP 128191 · Papel/Online · Regional,ERC
MED-PT-0064,AMAGAZINEPT,A Magazine PT,PT,Portugal,pt,Print,Papel/Online,Trimestral,Informação Especializada,Régionale,João Carlos de Bettencourt Bacelar,Lisboa,http://www.amagazinept.org,3,true,ERC PP 127668 · Papel/Online · Regional,ERC
MED-PT-0065,AMENSAGEM,A Mensagem,PT,Portugal,pt,Web,Online,Semestral,Doutrinária,Nationale,Secretariado Diocesano da Educação Cristã,Porto,https://www.catequesedoporto.com,3,true,ERC PP 104950 · Online · Nacional,ERC
MED-PT-0066,ANACAOJORNALONLINE,A Nação - Jornal Online,PT,Portugal,pt,Web,Online,Semestral,Informação Geral,Nationale,Forum Cívico Lusitano,Quinta da Moura,https://anacao.sapo.pt,3,true,ERC PP 127638 · Online · Nacional,ERC
MED-PT-0067,ANOSSAPRIMA,A nossa PRIMA,PT,Portugal,pt,Print,Papel/Online,Trimestral,Informação Especializada,Nationale,"Trust In News, Unipessoal, Lda.",Porto Salvo,,3,true,ERC PP 127156 · Papel/Online · Nacional,ERC
MED-PT-0068,ANOSSATERRA,A Nossa Terra,PT,Portugal,pt,Print,Papel,Bienal,Informação Especializada,Régionale,"Direnor - Comunicação, Estudos, Consultadoria e Divulgação Regional, Lda",Braga,https://www.direnor.pt,3,true,ERC PP 119850 · Papel · Regional,ERC
MED-PT-0069,ANOZ,A Noz,PT,Portugal,pt,Print,Papel,Mensal,Informação Geral,Régionale,A Noz - Associação Nogueirense de Cultura e Desporto,Igreja,,3,true,ERC PP 122772 · Papel · Regional,ERC
MED-PT-0070,APADARIAPORTUGUESA,A Padaria Portuguesa,PT,Portugal,pt,Print,Papel,Bimestral,Informação Especializada,Nationale,"ACIP - Associação do Comércio e da Indústria de Panificação, Pastelaria e Similares",Coimbra,https://www.acip.pt,3,true,ERC PP 120891 · Papel · Nacional,ERC
MED-PT-0071,APLANICIE,A Planície,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,"SEB - Sociedade Editorial Bética, Lda.",Moura,https://www.planicie.pt,3,true,ERC PP 107622 · Papel/Online · Regional,ERC
MED-PT-0072,APROXIMAVIAGEM,A Próxima Viagem,PT,Portugal,pt,Web,Online,Semanal,Informação Especializada,Nationale,Jacques da Conceição Rodrigues,Covas,https://www.aproximaviagem.pt,3,true,ERC PP 126200 · Online · Nacional,ERC
MED-PT-0073,APAGINADAEDUCACAO,A Página da Educação,PT,Portugal,pt,Print,Papel,Semestral,Informação Especializada,Nationale,"Profedições, Lda.",Porto,,3,true,ERC PP 116075 · Papel · Nacional,ERC
MED-PT-0074,APATRIAJORNALDACOMUNIDADECIE,A Pátria - Jornal da Comunidade Científica de Língua Portuguesa,PT,Portugal,pt,Web,Online,Semanal,Informação Especializada,Nationale,"Ponte Editora, Sociedade Unipessoal, Lda.",Funchal,http://apatria.org,3,true,ERC PP 127157 · Online · Nacional,ERC
MED-PT-0075,AREVISTA,A Revista,PT,Portugal,pt,Print,Papel/Online,Semestral,Informação Especializada,Nationale,Supremo Tribunal de Justiça,Lisboa,https://www.stj.pt,3,true,ERC PP 127837 · Papel/Online · Nacional,ERC
MED-PT-0076,AREVISTALITERARIADELISBOATHE,A Revista Literária de Lisboa - The Lisbon Literary Review,PT,Portugal,pt,Print,Papel/Online,Trimestral,Généraliste,Nationale,Fundação Futura Emenda,Dona Maria,https://www.lisbonliteraryreview.com,3,true,ERC PP 128244 · Papel/Online · ,ERC
MED-PT-0077,ASUL,a Sul,PT,Portugal,pt,Print,Papel/Online,Semanal,Informação Geral,Régionale,Evidente Legenda Unipessoal Lda,Évora,https://www.asulgroup.wordpress.com,3,true,ERC PP 127218 · Papel/Online · Regional,ERC
MED-PT-0078,ATELEVISAO,A Televisão,PT,Portugal,pt,Web,Online,Diária,Informação Especializada,Nationale,Pedro Filipe Andrade Vendeira,Carvoeiro,https://www.atelevisao.com,3,true,ERC PP 127545 · Online · Nacional,ERC
MED-PT-0079,ATERRAMINHOTA,A Terra Minhota,PT,Portugal,pt,Print,Papel,Quinzenal,Informação Geral,Régionale,"A Terra Minhota - Jornal e Tipografia, Lda",Monção,,3,true,ERC PP 100943 · Papel · Regional,ERC
MED-PT-0080,AVERDADE,A Verdade,PT,Portugal,pt,Print,Papel/Online,Quinzenal,Informação Geral,Régionale,"Media Marco - Comunicação, Lda.",Marco de Canaveses,https://www.averdade.com,3,true,ERC PP 108348 · Papel/Online · Regional,ERC
MED-PT-0081,AVOZDAFEIRA,A Voz da Feira,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Geral,Régionale,"Words Wizard, Lda.",Oliveira de Azeméis,https://avozdeterrasdesantamaria.sapo.pt,3,true,ERC PP 127124 · Online · Regional,ERC
MED-PT-0082,AVOZDAFREIXIANDA,A Voz da Freixianda,PT,Portugal,pt,Print,Papel,Mensal,Doutrinária,Régionale,Fábrica da Igreja Paroquial de Freixianda,Freixianda,,3,true,ERC PP 106095 · Papel · Regional,ERC
MED-PT-0083,AVOZDAPOVOA,A Voz da Póvoa,PT,Portugal,pt,Print,Papel/Online,Quinzenal,Informação Geral,Régionale,"A Voz da Póvoa - Comunicação Social, Lda.",Póvoa de Varzim,https://wwww.vozdapovoa.com,3,true,ERC PP 107578 · Papel/Online · Regional,ERC
MED-PT-0084,AVOZDEAZEMEIS,A Voz de Azeméis,PT,Portugal,pt,Web,Online,Mensal,Informação Geral,Régionale,"Justpoetic, Lda",Oliveira de Azeméis,https://avozdeazemeis.net,3,true,ERC PP 128158 · Online · Regional,ERC
MED-PT-0085,AVOZDEBRAGANCA,A Voz de Bragança,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Geral,Régionale,"Ágilpassear, Lda.",Bragança,https://avozdebraganca.sapo.pt,3,true,ERC PP 127852 · Online · Regional,ERC
MED-PT-0086,AVOZDECASTELOBRANCO,A Voz de Castelo Branco,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Geral,Régionale,"Justpoetic, Lda",Castelo Branco,https://www.avozdecastelobranco.pt,3,true,ERC PP 127853 · Online · Regional,ERC
MED-PT-0087,AVOZDEERMESINDE,A Voz de Ermesinde,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,Centro Social de Ermesinde,Ermesinde,https://www.avozdeermesinde.com,3,true,ERC PP 101423 · Papel/Online · Regional,ERC
MED-PT-0088,AVOZDEESMORIZ,A Voz de Esmoriz,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,Comissão de Melhoramentos de Esmoriz,Esmoriz,https://www.avozdeesmoriz.pt,3,true,ERC PP 100993 · Papel/Online · Regional,ERC
MED-PT-0089,AVOZDELECA,A Voz de Leça,PT,Portugal,pt,Print,Papel,Bimestral,Informação Geral,Régionale,Fábrica da Igreja Paroquial de Leça da Palmeira,Matosinhos,,3,true,ERC PP 100162 · Papel · Regional,ERC
MED-PT-0090,AVOZDELOULE,A Voz de Loulé,PT,Portugal,pt,Print,Papel,Quinzenal,Informação Geral,Régionale,"Goldenhouse - Mediação Imobiliária, Edição e Comércio de Jornais, Lda.",Loulé,https://www.avozdeloule.com,3,true,ERC PP 119521 · Papel · Regional,ERC
MED-PT-0091,AVOZDEMATOSINHOS,A Voz de Matosinhos,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Geral,Régionale,"Ágilpassear, Lda.",Porto,https://avozdematosinhos.sapo.pt,3,true,ERC PP 127886 · Online · Regional,ERC
MED-PT-0092,AVOZDEMELGACO,A Voz de Melgaço,PT,Portugal,pt,Print,Papel,Mensal,Informação Geral,Régionale,"Jornal a Voz de Melgaço, Lda.",Braga,,3,true,ERC PP 101960 · Papel · Regional,ERC
MED-PT-0093,AVOZDEPACODEARCOS,A Voz de Paço de Arcos,PT,Portugal,pt,Print,Papel,Bimestral,Informação Geral,Régionale,Associação Cultural A voz de Paço de Arcos,Paço de Arcos,,3,true,ERC PP 126726 · Papel · Regional,ERC
MED-PT-0094,AVOZDETRASOSMONTES,A Voz de Trás-os-Montes,PT,Portugal,pt,Print,Papel/Online,Semanal,Informação Geral,Régionale,"Letras Dinâmicas, Lda.",Vila Real,https://www.avozdetransosmontes.pt,3,true,ERC PP 101090 · Papel/Online · Regional,ERC
MED-PT-0095,AVOZDEEVORA,A Voz de Évora,PT,Portugal,pt,Web,Online,Diária (dias úteis),Informação Geral,Régionale,"Justpoetic, Lda",Évora,https://avozdeevora.sapo.pt,3,true,ERC PP 127856 · Online · Regional,ERC
MED-PT-0096,AVOZDOALGARVE,A Voz do Algarve,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Régionale,"Goldenhouse - Mediação Imobiliária, Edição e Comércio de Jornais, Lda.",Loulé,https://www.avozdoalgarve.pt,3,true,ERC PP 126275 · Online · Regional,ERC
MED-PT-0097,AVOZDOESPINHEIRO,A Voz do Espinheiro,PT,Portugal,pt,Print,Papel,Mensal,Informação Geral,Régionale,"União das Freguesias de Malhou, Louriceira e Espinheiro",Espinheiro,,3,true,ERC PP 127729 · Papel · Regional,ERC
MED-PT-0098,AVOZDOHEITORZINHO,A Voz do Heitorzinho,PT,Portugal,pt,Print,Papel,Bimestral,Doutrinária,Nationale,Centro Social e Paroquial de S. Pedro de Loureiro,Torre,,3,true,ERC PP 116928 · Papel · Nacional,ERC
MED-PT-0099,AVOZDOMAR,A Voz do Mar,PT,Portugal,pt,Print,Papel,Mensal,Informação Geral,Régionale,Fábrica da Igreja Paroquial da Freguesia de N.ª S.ª da Ajuda da Cidade de Peniche,Peniche,https://www.vozdomar.pt,3,true,ERC PP 101266 · Papel · Regional,ERC
MED-PT-0100,AVOZDONABAO,A Voz do Nabão,PT,Portugal,pt,Print,Papel/Online,Semestral,Informação Especializada,Régionale,Santa Casa da Misericórdia de Tomar,Tomar,https://www.scmt.pt,3,true,ERC PP 127595 · Papel/Online · Regional,ERC
MED-PT-0101,AVOZDOOPERARIO,A Voz do Operário,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,Sociedade de Instrução e Beneficiência a Voz do Operário,Lisboa,https://vozoperario.pt/jornal,3,true,ERC PP 107759 · Papel/Online · Regional,ERC
MED-PT-0102,ABARCA,Abarca,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Geral,Régionale,"Página Seguinte - Edições, Lda",Tramagal,https://www.abarca.com.pt,3,true,ERC PP 115120 · Papel/Online · Regional,ERC
MED-PT-0103,ABCPORTUGAL,ABC Portugal,PT,Portugal,pt,Radio,Radio,Continu,Généraliste,Régionale,"Radio Clube de Alvaiázere, Lda",Alvaiázere,,3,true,ERC OR 423094,ERC
MED-PT-0104,ABOLSAMIA,Abolsamia,PT,Portugal,pt,Print,Papel/Online,Bimestral,Informação Especializada,Nationale,"Abolsamia - Edição e Comunicação, Lda",Loures,https://www.abolsamia.pt,3,true,ERC PP 117122 · Papel/Online · Nacional,ERC
MED-PT-0105,ABRILABRIL,AbrilAbril,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Nationale,A.B.B. - Associação Abril Abril,Lisboa,https://www.abrilabril.pt,3,true,ERC PP 128125 · Online · Nacional,ERC
MED-PT-0106,ABSOLUTEESCAPEEDITION,Absolute Escape Edition,PT,Portugal,pt,Web,Online,Mensal,Informação Especializada,Nationale,António Manuel da Silveira Vidigal,Lisboa,https://www.travelosophy.uno,3,true,ERC PP 127654 · Online · Nacional,ERC
MED-PT-0107,ACPREVISTA,ACP Revista,PT,Portugal,pt,Print,Papel/Online,Trimestral,Informação Especializada,Nationale,Automóvel Clube de Portugal,Lisboa,https://www.acp.pt,3,true,ERC PP 100226 · Papel/Online · Nacional,ERC
MED-PT-0108,ACTAMEDICAPORTUGUESAAREVISTA,Acta Médica Portuguesa - A Revista Científica da Ordem dos Médicos,PT,Portugal,pt,Web,Online,Mensal,Informação Especializada,Nationale,Ordem dos Médicos,Lisboa,http://www.actamedicaportuguesa.com,3,true,ERC PP 106369 · Online · Nacional,ERC
MED-PT-0109,ACTIVA,Activa,PT,Portugal,pt,Print,Papel/Online,Mensal,Informação Especializada,Nationale,"Trust In News, Unipessoal, Lda.",Porto Salvo,https://www.activadigital.activa.pt,3,true,ERC PP 114885 · Papel/Online · Nacional,ERC
MED-PT-0110,ACTUALIDADECONOMIAIBERICA,Actualidad€ Economia Ibérica,PT,Portugal,pt,Print,Papel/Online,Anual,Informação Especializada,Nationale,Câmara de Comercio e Industria Luso-Espanhola,Lisboa,http://www.camaralusoespanhola.pt,3,true,ERC PP 117787 · Papel/Online · Nacional,ERC
MED-PT-0111,ACCAOCRISTAAVOZDOSMARTIRES,Acção Cristã - A Voz dos Mártires,PT,Portugal,pt,Print,Papel,Bimestral,Doutrinária,Nationale,Sebastião Mendes Rezende,Fafe,https://www.accaocrista.com,3,true,ERC PP 124190 · Papel · Nacional,ERC
MED-PT-0112,ADNAGENCIADENOTICIAS,ADN - Agência de Notícias,PT,Portugal,pt,Web,Online,Diária,Informação Geral,Régionale,Dina Izabel Costa Horta,Pinhal Novo,https://www.adn-agenciadenoticias.com,3,true,ERC PP 126868 · Online · Regional,ERC
